cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[20, 29, 8]","[35.1, 50.9, 14.0]",sleep,49,School A,All,All,All,SEN,sleep,Is the amount of sleep you normally get enough for you to feel awake and concentrate on your school work during the day?
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, nan]","['0 days', '1 day', '2 days', '3 days', '4 days', '5 days', '6 days', '7 days', 'Missing']","[8, 7, 10, 6, 3, 5, 5, 7, 6]","[14.0, 12.3, 17.5, 10.5, 5.3, 8.8, 8.8, 12.3, 10.5]",physical_days,51,School A,All,All,All,SEN,physical,"How many days in a usual week are you physically active? Remember, we are interested in things that make you hot, sweaty, and/or breathe faster."
"[30.0, 60.0, 90.0, 120.0, nan]","['Around 30 minutes', 'Around 1 hour', 'Around 1.5 hours', 'Around 2 hours or more', 'Missing']","[17, 12, 14, 12, 2]","[29.8, 21.1, 24.6, 21.1, 3.5]",physical_hours,55,School A,All,All,All,SEN,physical,"On the days that you are physically active, think about all the different activities you typically do over the course of the day. How long on average do you spend being physically active?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Almost always', 'Often', 'Sometimes', 'Not often', 'Almost never', 'Missing']","[9, 9, 11, 14, 10, 4]","[15.8, 15.8, 19.3, 24.6, 17.5, 7.0]",free_like,53,School A,All,All,All,SEN,free_like,How often can you do things that you like in your free time?
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, nan]","['Missing', 'Less than 1 hour', '1 hour to less than 2 hours', '2 hours to less than 3 hours', '3 hours to less than 4 hours', '4 hours to less than 5 hours', '5 hours to less than 6 hours', '6 hours to less than 7 hours', '7 hours or more', 'Missing']","[6, 4, 8, 4, 3, 3, 15, 6, 4, 4]","[10.5, 7.0, 14.0, 7.0, 5.3, 5.3, 26.3, 10.5, 7.0, 7.0]",media_hours,53,School A,All,All,All,SEN,media,"On a normal weekday during term time, how much time do you spend on social media? For example, sites or apps like TikTok, Instagram, and Snapchat"
"[1.0, 2.0, 3.0, 4.0, nan]","['Missing', 'Limited', 'Several', 'Lots', 'Missing']","[10, 18, 16, 9, 4]","[17.5, 31.6, 28.1, 15.8, 7.0]",places_freq,53,School A,All,All,All,SEN,places,"How many activities/places are there in your local area, that you choose to or would want to go to in your free time?"
"[0.0, 1.0]","['No', 'Yes']","[33, 24]","[57.9, 42.1]",places_barriers___1,57,School A,All,All,All,SEN,places,There's nothing to do
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[21, 34, 2]","[36.8, 59.6, 3.5]",places_barriers___2,55,School A,All,All,All,SEN,places,I'm unable to get there and back
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[20, 27, 10]","[35.1, 47.4, 17.5]",places_barriers___3,47,School A,All,All,All,SEN,places,It's too expensive (to get there or take part)
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[22, 29, 6]","[38.6, 50.9, 10.5]",places_barriers___4,51,School A,All,All,All,SEN,places,Poor weather
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[27, 23, 7]","[47.4, 40.4, 12.3]",places_barriers___5,50,School A,All,All,All,SEN,places,I have no-one to go with
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[29, 25, 3]","[50.9, 43.9, 5.3]",places_barriers___6,54,School A,All,All,All,SEN,places,It's too busy
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[22, 27, 8]","[38.6, 47.4, 14.0]",places_barriers___7,49,School A,All,All,All,SEN,places,I feel uncomfortable/anxious about other people who might be there
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[17, 31, 9]","[29.8, 54.4, 15.8]",places_barriers___8,48,School A,All,All,All,SEN,places,My parents/carers don't allow me to go
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[26, 29, 2]","[45.6, 50.9, 3.5]",places_barriers___9,55,School A,All,All,All,SEN,places,Other
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[9, 14, 8, 11, 14, 1]","[15.8, 24.6, 14.0, 19.3, 24.6, 1.8]",school_belong,56,School A,All,All,All,SEN,school_belong,I feel that I belong/belonged at my school
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[7, 16, 13, 6, 14, 1]","[12.3, 28.1, 22.8, 10.5, 24.6, 1.8]",staff_interest,56,School A,All,All,All,SEN,staff_relationship,Is interested in my schoolwork
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[7, 10, 14, 17, 5, 4]","[12.3, 17.5, 24.6, 29.8, 8.8, 7.0]",staff_believe,53,School A,All,All,All,SEN,staff_relationship,Believes that I will be a success
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[9, 12, 11, 10, 12, 3]","[15.8, 21.1, 19.3, 17.5, 21.1, 5.3]",staff_best,54,School A,All,All,All,SEN,staff_relationship,Wants me to do my best
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[12, 11, 11, 8, 12, 3]","[21.1, 19.3, 19.3, 14.0, 21.1, 5.3]",staff_listen,54,School A,All,All,All,SEN,staff_relationship,Listens to me when I have something to say
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[20, 30, 7]","[35.1, 52.6, 12.3]",staff_talk,50,School A,All,All,All,SEN,talk,An adult at school
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[11, 14, 12, 15, 5]","[19.3, 24.6, 21.1, 26.3, 8.8]",staff_talk_listen,52,School A,All,All,All,SEN,talk,An adult at school
"[1.0, 2.0, 3.0, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'Missing']","[15, 18, 23, 1]","[26.3, 31.6, 40.4, 1.8]",staff_talk_helpful,56,School A,All,All,All,SEN,talk,An adult at school
"[1.0, 2.0, 3.0, 4.0, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'Missing']","[9, 14, 16, 10, 8]","[15.8, 24.6, 28.1, 17.5, 14.0]",staff_talk_if,49,School A,All,All,All,SEN,talk,An adult at school
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[15, 15, 12, 5, 10]","[26.3, 26.3, 21.1, 8.8, 17.5]",accept_staff,47,School A,All,All,All,SEN,accept,Adults at your school
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[14, 6, 9, 10, 15, 3]","[24.6, 10.5, 15.8, 17.5, 26.3, 5.3]",home_interest,54,School A,All,All,All,SEN,home_relationship,Is interested in my schoolwork
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[11, 14, 7, 7, 8, 10]","[19.3, 24.6, 12.3, 12.3, 14.0, 17.5]",home_believe,47,School A,All,All,All,SEN,home_relationship,Believes that I will be a success
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[8, 10, 17, 6, 9, 7]","[14.0, 17.5, 29.8, 10.5, 15.8, 12.3]",home_best,50,School A,All,All,All,SEN,home_relationship,Wants me to do my best
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'Missing']","[7, 8, 15, 12, 9, 6]","[12.3, 14.0, 26.3, 21.1, 15.8, 10.5]",home_listen,51,School A,All,All,All,SEN,home_relationship,Listens to me when I have something to say
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[24, 29, 4]","[42.1, 50.9, 7.0]",home_talk,53,School A,All,All,All,SEN,talk,One of your parents/carers
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[12, 19, 17, 6, 3]","[21.1, 33.3, 29.8, 10.5, 5.3]",home_talk_listen,54,School A,All,All,All,SEN,talk,One of your parents/carers
"[1.0, 2.0, 3.0, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'Missing']","[23, 21, 12, 1]","[40.4, 36.8, 21.1, 1.8]",home_talk_helpful,56,School A,All,All,All,SEN,talk,One of your parents/carers
"[1.0, 2.0, 3.0, 4.0, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'Missing']","[7, 17, 13, 18, 2]","[12.3, 29.8, 22.8, 31.6, 3.5]",home_talk_if,55,School A,All,All,All,SEN,talk,One of your parents/carers
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[13, 15, 11, 15, 3]","[22.8, 26.3, 19.3, 26.3, 5.3]",accept_home,54,School A,All,All,All,SEN,accept,Your parents/carers
"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, nan]","[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 'Missing']","[7, 3, 5, 5, 2, 9, 5, 2, 3, 6, 6, 4]","[12.3, 5.3, 8.8, 8.8, 3.5, 15.8, 8.8, 3.5, 5.3, 10.5, 10.5, 7.0]",home_happy,53,School A,All,All,All,SEN,home_happy,How happy are you with the home that you live in?
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[22, 32, 3]","[38.6, 56.1, 5.3]",young_carer,54,School A,All,All,All,SEN,demographic,"In the last year, have you regularly taken on caring responsibilities for a family member - e.g. due to illness, disability, mental health condition or drug/alcohol dependency?"
"[0.0, 1.0, 2.0, nan]","['No', 'Yes', 'Unsure', 'Missing']","[18, 16, 18, 5]","[31.6, 28.1, 31.6, 8.8]",care_experience,52,School A,All,All,All,SEN,demographic,"Are you or have you ever been in care (living in a foster placement, residential placement, or private/kinship care)?"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Very safe', 'Fairly safe', 'Fairly unsafe', 'Very unsafe', ""Don't know"", 'Missing']","[11, 15, 8, 10, 12, 1]","[19.3, 26.3, 14.0, 17.5, 21.1, 1.8]",local_safe,56,School A,All,All,All,SEN,local_env,How safe do you feel when in your local area?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[10, 15, 8, 14, 9, 1]","[17.5, 26.3, 14.0, 24.6, 15.8, 1.8]",local_support,56,School A,All,All,All,SEN,local_env,People around here support each other with their wellbeing
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[9, 5, 7, 15, 13, 8]","[15.8, 8.8, 12.3, 26.3, 22.8, 14.0]",local_trust,49,School A,All,All,All,SEN,local_env,You can trust people around here
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[14, 8, 7, 11, 11, 6]","[24.6, 14.0, 12.3, 19.3, 19.3, 10.5]",local_neighbours,51,School A,All,All,All,SEN,local_env,I could ask for help or a favour from neighbours
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'Missing']","[8, 17, 8, 9, 10, 5]","[14.0, 29.8, 14.0, 15.8, 17.5, 8.8]",local_places,52,School A,All,All,All,SEN,local_env,"There are good places to spend your free time (e.g., leisure centres, parks, shops)"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[9, 7, 9, 12, 15, 5]","[15.8, 12.3, 15.8, 21.1, 26.3, 8.8]",discrim_race,52,School A,All,All,All,SEN,discrim,"Your race, skin colour or where you were born"
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[11, 10, 12, 9, 12, 3]","[19.3, 17.5, 21.1, 15.8, 21.1, 5.3]",discrim_gender,54,School A,All,All,All,SEN,discrim,Your gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[12, 13, 6, 10, 13, 3]","[21.1, 22.8, 10.5, 17.5, 22.8, 5.3]",discrim_orientation,54,School A,All,All,All,SEN,discrim,Your sexual orientation
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[11, 11, 14, 12, 8, 1]","[19.3, 19.3, 24.6, 21.1, 14.0, 1.8]",discrim_disability,56,School A,All,All,All,SEN,discrim,Disability
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'Missing']","[13, 11, 8, 9, 11, 5]","[22.8, 19.3, 14.0, 15.8, 19.3, 8.8]",discrim_faith,52,School A,All,All,All,SEN,discrim,Your religion/faith
"[1.0, 2.0, 3.0, 4.0, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Missing']","[8, 13, 15, 15, 6]","[14.0, 22.8, 26.3, 26.3, 10.5]",belong_local,51,School A,All,All,All,SEN,belong_local,I feel like I belong in my local area
"[1.0, 2.0, 3.0, 4.0]","['Not at all', 'Slightly', 'Mostly', 'Fully']","[8, 14, 16, 19]","[14.0, 24.6, 28.1, 33.3]",accept_local,57,School A,All,All,All,SEN,accept,People in your local area
"[1.0, 2.0, 3.0, 4.0, nan]","['Richer', 'Poorer', 'About the same', ""Don't know"", 'Missing']","[16, 10, 20, 10, 1]","[28.1, 17.5, 35.1, 17.5, 1.8]",wealth,56,School A,All,All,All,SEN,wealth,"Compared to your friends, is your family richer, poorer or about the same?"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not many', 'Quite a few', 'A lot', 'Unsure', 'Missing']","[17, 15, 10, 14, 1]","[29.8, 26.3, 17.5, 24.6, 1.8]",future_options,56,School A,All,All,All,SEN,future,How many options are available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not interested', 'A little interested', 'Quite interested', 'Very interested', 'Unsure', 'Missing']","[11, 15, 5, 11, 10, 5]","[19.3, 26.3, 8.8, 19.3, 17.5, 8.8]",future_interest,52,School A,All,All,All,SEN,future,How do you feel about the options available?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Unsure', 'Missing']","[5, 15, 10, 10, 12, 5]","[8.8, 26.3, 17.5, 17.5, 21.1, 8.8]",future_support,52,School A,All,All,All,SEN,future,"Do you feel (or think you would feel) supported to explore options that interest you, even if no-one else around you has done them before?"
"[1.0, 2.0, 3.0, 4.0, nan]","['Often', 'Sometimes', 'Rarely', 'Never', 'Missing']","[12, 11, 20, 11, 3]","[21.1, 19.3, 35.1, 19.3, 5.3]",climate,54,School A,All,All,All,SEN,climate,How often do you worry about the impact of climate change on your future?
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[14, 12, 9, 15, 6, 1]","[24.6, 21.1, 15.8, 26.3, 10.5, 1.8]",social_along,56,School A,All,All,All,SEN,social,I get along with people around me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[6, 12, 11, 11, 11, 6]","[10.5, 21.1, 19.3, 19.3, 19.3, 10.5]",social_time,51,School A,All,All,All,SEN,social,People like to spend time with me
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[6, 13, 14, 11, 7, 6]","[10.5, 22.8, 24.6, 19.3, 12.3, 10.5]",social_support,51,School A,All,All,All,SEN,social,I feel supported by my friends
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'Missing']","[15, 9, 10, 14, 8, 1]","[26.3, 15.8, 17.5, 24.6, 14.0, 1.8]",social_hard,56,School A,All,All,All,SEN,social,My friends care about me when times are hard (for example if I am sick or have done something wrong)
"[1.0, 2.0, 3.0, 4.0]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week']","[18, 12, 18, 9]","[31.6, 21.1, 31.6, 15.8]",bully_physical,57,School A,All,All,All,SEN,bully,"How often do you get physically bullied at school? By this we mean getting hit, pushed around, threatened, or having belongings stolen"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[9, 13, 16, 13, 6]","[15.8, 22.8, 28.1, 22.8, 10.5]",bully_other,51,School A,All,All,All,SEN,bully,"How often do you get bullied in other ways at school? By this we mean insults, slurs, name calling, threats, getting left out or excluded by others, or having rumours spread about you on purpose"
"[1.0, 2.0, 3.0, 4.0, nan]","['Not bullied at all', '1-3 times in the last 6 months', '4 or more times in the last 6 months', 'A few times a week', 'Missing']","[11, 15, 16, 12, 3]","[19.3, 26.3, 28.1, 21.1, 5.3]",bully_cyber,54,School A,All,All,All,SEN,bully,"How often do you get cyber-bullied? By this we mean someone sending mean text or online messages about you, creating a website making fun of you, posting pictures that make you look bad online, or sharing them with others"
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[27, 26, 4]","[47.4, 45.6, 7.0]",peer_talk,53,School A,All,All,All,SEN,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[6, 16, 14, 11, 10]","[10.5, 28.1, 24.6, 19.3, 17.5]",peer_talk_listen,47,School A,All,All,All,SEN,talk,Another person your age
"[1.0, 2.0, 3.0, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'Missing']","[20, 13, 23, 1]","[35.1, 22.8, 40.4, 1.8]",peer_talk_helpful,56,School A,All,All,All,SEN,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable']","[9, 7, 22, 19]","[15.8, 12.3, 38.6, 33.3]",peer_talk_if,57,School A,All,All,All,SEN,talk,Another person your age
"[1.0, 2.0, 3.0, 4.0, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Missing']","[5, 17, 15, 16, 4]","[8.8, 29.8, 26.3, 28.1, 7.0]",accept_peer,53,School A,All,All,All,SEN,accept,Other people your age
"[8.0, 10.0, nan]","['Year 8', 'Year 10', 'Missing']","[31, 25, 1]","[54.4, 43.9, 1.8]",year_group,56,School A,All,All,All,SEN,demographic,
"[0.0, 1.0, nan]","['Non-FSM', 'FSM', 'Missing']","[30, 24, 3]","[52.6, 42.1, 5.3]",fsm,54,School A,All,All,All,SEN,demographic,
[1.0],['SEN'],[57],[100.0],sen,57,School A,All,All,All,SEN,demographic,
"[1.0, 2.0, nan]","['Ethnic minority', 'White British', 'Missing']","[23, 29, 5]","[40.4, 50.9, 8.8]",ethnicity,52,School A,All,All,All,SEN,demographic,
"[0.0, 1.0, nan]","['No', 'Yes', 'Missing']","[23, 29, 5]","[40.4, 50.9, 8.8]",english_additional,52,School A,All,All,All,SEN,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Girl', 'Boy', 'Non-binary', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[18, 15, 19, 19, 16, 15, 10]","[16.1, 13.4, 17.0, 17.0, 14.3, 13.4, 8.9]",gender,102,School B,All,All,All,Non-SEN,demographic,Gender
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['Yes', 'No', 'Prefer not to say', 'I describe myself in another way', 'Not sure', 'Missing']","[16, 14, 24, 21, 25, 12]","[14.3, 12.5, 21.4, 18.8, 22.3, 10.7]",transgender,100,School B,All,All,All,Non-SEN,demographic,Do you consider yourself to be transgender?
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, nan]","['Bi/pansexual', 'Gay/lesbian', 'Heterosexual/straight', 'I describe myself in another way', 'Currently unsure', 'Prefer not to say', 'Missing']","[15, 16, 32, 12, 12, 22, 3]","[13.4, 14.3, 28.6, 10.7, 10.7, 19.6, 2.7]",sexual_orientation,109,School B,All,All,All,Non-SEN,demographic,Sexual orientation
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', 'Unsure', 'Missing']","[35, 27, 39, 11]","[31.2, 24.1, 34.8, 9.8]",neurodivergent,101,School B,All,All,All,Non-SEN,demographic,Do you identify as neurodivergent?
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[40, 37, 25, 10]","[35.7, 33.0, 22.3, 8.9]",birth_parent1,102,School B,All,All,All,Non-SEN,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[36, 42, 32, 2]","[32.1, 37.5, 28.6, 1.8]",birth_parent2,110,School B,All,All,All,Non-SEN,demographic,
"[1.0, 2.0, 3.0, nan]","['Yes', 'No', ""I don't know"", 'Missing']","[28, 33, 40, 11]","[25.0, 29.5, 35.7, 9.8]",birth_you,101,School B,All,All,All,Non-SEN,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, nan]","['Under 1 year old', '1 year old', '2 years old', '3 years old', '4 years old', '5 years old', '6 years old', '7 years old', '8 years old', '9 years old', '10 years old', '11 years old', '12 years old', '13 years old', '14 years old', '15 years old', 'Missing']","[4, 9, 8, 7, 7, 9, 4, 4, 7, 9, 7, 7, 9, 7, 3, 2, 9]","[3.6, 8.0, 7.1, 6.2, 6.2, 8.0, 3.6, 3.6, 6.2, 8.0, 6.2, 6.2, 8.0, 6.2, 2.7, 1.8, 8.0]",birth_you_age,103,School B,All,All,All,Non-SEN,demographic,
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[22, 21, 18, 23, 19, 9]","[19.6, 18.8, 16.1, 20.5, 17.0, 8.0]",autonomy_pressure,103,School B,All,All,All,Non-SEN,autonomy,I feel pressured in my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[23, 21, 22, 23, 17, 6]","[20.5, 18.8, 19.6, 20.5, 15.2, 5.4]",autonomy_express,106,School B,All,All,All,Non-SEN,autonomy,I generally feel free to express my ideas and opinions
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[26, 14, 24, 22, 24, 2]","[23.2, 12.5, 21.4, 19.6, 21.4, 1.8]",autonomy_decide,110,School B,All,All,All,Non-SEN,autonomy,I feel like I am free to decide for myself how to live my life
"[1.0, 2.0, 3.0, 4.0, 5.0, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'Missing']","[24, 18, 21, 16, 25, 8]","[21.4, 16.1, 18.8, 14.3, 22.3, 7.1]",autonomy_told,104,School B,All,All,All,Non-SEN,autonomy,In my daily life I often have to do what I am told
