cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[2, 5, 3, 5, 5, 1]","[9.523809523809524, 23.809523809523807, 14.285714285714285, 23.809523809523807, 23.809523809523807, 4.761904761904762]",autonomy_pressure,21.0,School F,All,Boy,All,All,autonomy,"
I feel pressured in my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[6, 4, 2, 6, 3, 0]","[28.57142857142857, 19.047619047619047, 9.523809523809524, 28.57142857142857, 14.285714285714285, 0.0]",autonomy_express,21.0,School F,All,Boy,All,All,autonomy,"
I generally feel free to express my ideas and opinions"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[4, 2, 5, 5, 4, 1]","[19.047619047619047, 9.523809523809524, 23.809523809523807, 23.809523809523807, 19.047619047619047, 4.761904761904762]",autonomy_decide,21.0,School F,All,Boy,All,All,autonomy,"
I feel like I am free to decide for myself how to live my life"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[6, 6, 3, 2, 2, 2]","[28.57142857142857, 28.57142857142857, 14.285714285714285, 9.523809523809524, 9.523809523809524, 9.523809523809524]",autonomy_told,21.0,School F,All,Boy,All,All,autonomy,"
In my daily life I often have to do what I am told"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[7, 2, 2, 5, 3, 2]","[33.33333333333333, 9.523809523809524, 9.523809523809524, 23.809523809523807, 14.285714285714285, 9.523809523809524]",autonomy_myself,21.0,School F,All,Boy,All,All,autonomy,"
I feel I can pretty much be myself in daily situations"
"[1, 2, 3, 4, 5, nan]","['1 - Completely not true', '2', '3', '4', '5 - Completely true', 'No response']","[4, 5, 3, 7, 2, 0]","[19.047619047619047, 23.809523809523807, 14.285714285714285, 33.33333333333333, 9.523809523809524, 0.0]",autonomy_choice,21.0,School F,All,Boy,All,All,autonomy,"
I have enough choice about how I spend my time"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, nan]","['0 - not at all', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10 - completely', 'No response']","[1, 0, 4, 3, 1, 4, 1, 2, 2, 0, 3, 0]","[4.761904761904762, 0.0, 19.047619047619047, 14.285714285714285, 4.761904761904762, 19.047619047619047, 4.761904761904762, 9.523809523809524, 9.523809523809524, 0.0, 14.285714285714285, 0.0]",life_satisfaction,21.0,School F,All,Boy,All,All,life_satisfaction,"
Overall, how satisfied are you with your life nowadays?"
"[1, 2, 3, 4, 5, nan]","['Almost never', 'Sometimes', 'Often', 'Very often', 'Always', 'No response']","[3, 4, 4, 6, 3, 1]","[14.285714285714285, 19.047619047619047, 19.047619047619047, 28.57142857142857, 14.285714285714285, 4.761904761904762]",optimism_future,21.0,School F,All,Boy,All,All,optimism,"
I am optimistic about my future"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[3, 7, 6, 2, 3, 0]","[14.285714285714285, 33.33333333333333, 28.57142857142857, 9.523809523809524, 14.285714285714285, 0.0]",optimism_best,21.0,School F,All,Boy,All,All,optimism,"
In uncertain times, I expect the best"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[5, 0, 6, 5, 5, 0]","[23.809523809523807, 0.0, 28.57142857142857, 23.809523809523807, 23.809523809523807, 0.0]",optimism_good,21.0,School F,All,Boy,All,All,optimism,"
I think good things are going to happen to me"
"[1, 2, 3, 4, 5, nan]","['Not at all like me', 'A little like me', 'Somewhat like me', 'Mostly like me', 'Very much like me', 'No response']","[6, 7, 2, 3, 3, 0]","[28.57142857142857, 33.33333333333333, 9.523809523809524, 14.285714285714285, 14.285714285714285, 0.0]",optimism_work,21.0,School F,All,Boy,All,All,optimism,"
I believe that things will work out, no matter how difficult they seem"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[3, 2, 8, 3, 3, 2]","[14.285714285714285, 9.523809523809524, 38.095238095238095, 14.285714285714285, 14.285714285714285, 9.523809523809524]",wellbeing_optimistic,21.0,School F,All,Boy,All,All,wellbeing,"
I've been feeling optimistic about the future"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[3, 3, 6, 1, 7, 1]","[14.285714285714285, 14.285714285714285, 28.57142857142857, 4.761904761904762, 33.33333333333333, 4.761904761904762]",wellbeing_useful,21.0,School F,All,Boy,All,All,wellbeing,"
I've been feeling useful"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[5, 2, 6, 4, 3, 1]","[23.809523809523807, 9.523809523809524, 28.57142857142857, 19.047619047619047, 14.285714285714285, 4.761904761904762]",wellbeing_relaxed,21.0,School F,All,Boy,All,All,wellbeing,"
I've been feeling relaxed"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[3, 2, 2, 5, 6, 3]","[14.285714285714285, 9.523809523809524, 9.523809523809524, 23.809523809523807, 28.57142857142857, 14.285714285714285]",wellbeing_problems,21.0,School F,All,Boy,All,All,wellbeing,"
I've been dealing with problems well"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[4, 4, 5, 3, 4, 1]","[19.047619047619047, 19.047619047619047, 23.809523809523807, 14.285714285714285, 19.047619047619047, 4.761904761904762]",wellbeing_thinking,21.0,School F,All,Boy,All,All,wellbeing,"
I've been thinking clearly"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[6, 5, 3, 3, 4, 0]","[28.57142857142857, 23.809523809523807, 14.285714285714285, 14.285714285714285, 19.047619047619047, 0.0]",wellbeing_close,21.0,School F,All,Boy,All,All,wellbeing,"
I've been feeling close to other people"
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[6, 3, 5, 3, 4, 0]","[28.57142857142857, 14.285714285714285, 23.809523809523807, 14.285714285714285, 19.047619047619047, 0.0]",wellbeing_mind,21.0,School F,All,Boy,All,All,wellbeing,"
I've been able to make up my own mind about things"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 3, 10, 3, 2]","[14.285714285714285, 14.285714285714285, 47.61904761904761, 14.285714285714285, 9.523809523809524]",esteem_satisfied,21.0,School F,All,Boy,All,All,esteem,"
On the whole, I am satisfied with myself"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 7, 4, 4, 3]","[14.285714285714285, 33.33333333333333, 19.047619047619047, 19.047619047619047, 14.285714285714285]",esteem_qualities,21.0,School F,All,Boy,All,All,esteem,"
I feel that I have a number of good qualities"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[4, 9, 3, 3, 2]","[19.047619047619047, 42.857142857142854, 14.285714285714285, 14.285714285714285, 9.523809523809524]",esteem_well,21.0,School F,All,Boy,All,All,esteem,"
I am able to do things as well as most other people"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[5, 3, 3, 3, 7]","[23.809523809523807, 14.285714285714285, 14.285714285714285, 14.285714285714285, 33.33333333333333]",esteem_value,21.0,School F,All,Boy,All,All,esteem,"
I am a person of value"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[5, 5, 5, 4, 2]","[23.809523809523807, 23.809523809523807, 23.809523809523807, 19.047619047619047, 9.523809523809524]",esteem_good,21.0,School F,All,Boy,All,All,esteem,"
I feel good about myself"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[6, 4, 4, 2, 3, 2]","[28.57142857142857, 19.047619047619047, 19.047619047619047, 9.523809523809524, 14.285714285714285, 9.523809523809524]",stress_control,21.0,School F,All,Boy,All,All,stress,"
Felt you were unable to control the important things in your life"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[7, 3, 1, 5, 4, 1]","[33.33333333333333, 14.285714285714285, 4.761904761904762, 23.809523809523807, 19.047619047619047, 4.761904761904762]",stress_overcome,21.0,School F,All,Boy,All,All,stress,"
Felt that difficulties were piling up so high that you could not overcome
them"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[3, 2, 4, 4, 6, 2]","[14.285714285714285, 9.523809523809524, 19.047619047619047, 19.047619047619047, 28.57142857142857, 9.523809523809524]",stress_confident,21.0,School F,All,Boy,All,All,stress,"
Felt confident about your ability to handle your personal problems"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[4, 4, 4, 4, 5, 0]","[19.047619047619047, 19.047619047619047, 19.047619047619047, 19.047619047619047, 23.809523809523807, 0.0]",stress_way,21.0,School F,All,Boy,All,All,stress,Felt that things were going your way
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'No response']","[5, 2, 0, 3, 2, 3, 0, 1, 2, 0, 2, 1, 0]","[23.809523809523807, 9.523809523809524, 0.0, 14.285714285714285, 9.523809523809524, 14.285714285714285, 0.0, 4.761904761904762, 9.523809523809524, 0.0, 9.523809523809524, 4.761904761904762, 0.0]",appearance_happy,21.0,School F,All,Boy,All,All,appearance,"
How happy are you with your appearance (the way that you look)?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'No response']","[5, 2, 4, 3, 4, 3]","[23.809523809523807, 9.523809523809524, 19.047619047619047, 14.285714285714285, 19.047619047619047, 14.285714285714285]",appearance_feel,21.0,School F,All,Boy,All,All,appearance,"
My appearance affects how I feel about myself"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[5, 6, 10, 0]","[23.809523809523807, 28.57142857142857, 47.61904761904761, 0.0]",negative_lonely,21.0,School F,All,Boy,All,All,negative,"
I feel lonely"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[4, 11, 5, 1]","[19.047619047619047, 52.38095238095239, 23.809523809523807, 4.761904761904762]",negative_unhappy,21.0,School F,All,Boy,All,All,negative,"
I am unhappy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[8, 9, 4, 0]","[38.095238095238095, 42.857142857142854, 19.047619047619047, 0.0]",negative_like,21.0,School F,All,Boy,All,All,negative,"
Nobody likes me"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[11, 8, 2, 0]","[52.38095238095239, 38.095238095238095, 9.523809523809524, 0.0]",negative_cry,21.0,School F,All,Boy,All,All,negative,"
I cry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[8, 5, 7, 1]","[38.095238095238095, 23.809523809523807, 33.33333333333333, 4.761904761904762]",negative_school,21.0,School F,All,Boy,All,All,negative,"
I worry when I am at school"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[10, 4, 7, 0]","[47.61904761904761, 19.047619047619047, 33.33333333333333, 0.0]",negative_worry,21.0,School F,All,Boy,All,All,negative,"
I worry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[6, 9, 4, 2]","[28.57142857142857, 42.857142857142854, 19.047619047619047, 9.523809523809524]",negative_sleep,21.0,School F,All,Boy,All,All,negative,"
I have problems sleeping"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[3, 6, 8, 4]","[14.285714285714285, 28.57142857142857, 38.095238095238095, 19.047619047619047]",negative_wake,21.0,School F,All,Boy,All,All,negative,"
I wake up in the night"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[4, 6, 9, 2]","[19.047619047619047, 28.57142857142857, 42.857142857142854, 9.523809523809524]",negative_shy,21.0,School F,All,Boy,All,All,negative,"
I am shy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[9, 4, 8, 0]","[42.857142857142854, 19.047619047619047, 38.095238095238095, 0.0]",negative_scared,21.0,School F,All,Boy,All,All,negative,"
I feel scared"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[3, 8, 0, 5, 5, 0]","[14.285714285714285, 38.095238095238095, 0.0, 23.809523809523807, 23.809523809523807, 0.0]",lonely,21.0,School F,All,Boy,All,All,lonely,"
How often do you feel lonely?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[5, 2, 4, 7, 3]","[23.809523809523807, 9.523809523809524, 19.047619047619047, 33.33333333333333, 14.285714285714285]",support_ways,21.0,School F,All,Boy,All,All,support,"
I have ways to support myself (e.g. to cope, or help myself feel better)"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[5, 7, 3, 6, 0]","[23.809523809523807, 33.33333333333333, 14.285714285714285, 28.57142857142857, 0.0]",support_look,21.0,School F,All,Boy,All,All,support,"
I know where to look for advice on how to support myself"
"[0, 1, nan]","['No', 'Yes', 'No response']","[11, 8, 2]","[52.38095238095239, 38.095238095238095, 9.523809523809524]",sleep,21.0,School F,All,Boy,All,All,sleep,"
Is the amount of sleep you normally get enough for you to feel awake and
concentrate on your school work during the day?"
"[0, 1, 2, 3, 4, 5, 6, 7, nan]","['0 days', '1 day', '2 days', '3 days', '4 days', '5 days', '6 days', '7 days', 'No response']","[2, 3, 2, 6, 2, 0, 2, 1, 3]","[9.523809523809524, 14.285714285714285, 9.523809523809524, 28.57142857142857, 9.523809523809524, 0.0, 9.523809523809524, 4.761904761904762, 14.285714285714285]",physical_days,21.0,School F,All,Boy,All,All,physical,"
How many days in a usual week are you physically active?"
"[30, 60, 90, 120, nan]","['Around 30 minutes', 'Around 1 hour', 'Around 1.5 hours', 'Around 2 hours or more', 'No response']","[5, 2, 6, 6, 2]","[23.809523809523807, 9.523809523809524, 28.57142857142857, 28.57142857142857, 9.523809523809524]",physical_hours,21.0,School F,All,Boy,All,All,physical,"
How long on average do you spend being physically active?"
"[1, 2, 3, 4, 5, nan]","['Almost always', 'Often', 'Sometimes', 'Not often', 'Almost never', 'No response']","[2, 4, 9, 5, 1, 0]","[9.523809523809524, 19.047619047619047, 42.857142857142854, 23.809523809523807, 4.761904761904762, 0.0]",free_like,21.0,School F,All,Boy,All,All,free_like,"
How often can you do things that you like in your free time?"
"[1, 2, 3, 4, 5, 6, 7, 8, 9, nan]","['None', 'Less than 1 hour', '1 to 2 hours', '2 to 3 hours', '3 to 4 hours', '4 to 5 hours', '5 to 6 hours', '6 to 7 hours', '7 hours or more', 'No response']","[3, 0, 1, 2, 3, 6, 4, 1, 1, 0]","[14.285714285714285, 0.0, 4.761904761904762, 9.523809523809524, 14.285714285714285, 28.57142857142857, 19.047619047619047, 4.761904761904762, 4.761904761904762, 0.0]",media_hours,21.0,School F,All,Boy,All,All,media,"
On a normal weekday during term time, how much time do you spend on social
media?"
"[1, 2, 3, 4, nan]","['None ', 'Limited', 'Several', 'Lots', 'No response']","[6, 4, 4, 7, 0]","[28.57142857142857, 19.047619047619047, 19.047619047619047, 33.33333333333333, 0.0]",places_freq,21.0,School F,All,Boy,All,All,places,"
How many activities/places are there in your local area, that you choose to or
would want to go to in your free time?"
"[0, 1, nan]","['No', 'Yes', 'No response']","[10, 8, 3]","[47.61904761904761, 38.095238095238095, 14.285714285714285]",places_barriers___1,21.0,School F,All,Boy,All,All,places,"
There's nothing to do"
"[0, 1, nan]","['No', 'Yes', 'No response']","[8, 10, 3]","[38.095238095238095, 47.61904761904761, 14.285714285714285]",places_barriers___2,21.0,School F,All,Boy,All,All,places,"
I'm unable to get there and back"
"[0, 1, nan]","['No', 'Yes', 'No response']","[13, 5, 3]","[61.904761904761905, 23.809523809523807, 14.285714285714285]",places_barriers___3,21.0,School F,All,Boy,All,All,places,"
It's too expensive (to get there or take part)"
"[0, 1, nan]","['No', 'Yes', 'No response']","[9, 9, 3]","[42.857142857142854, 42.857142857142854, 14.285714285714285]",places_barriers___4,21.0,School F,All,Boy,All,All,places,"
Poor weather"
"[0, 1, nan]","['No', 'Yes', 'No response']","[12, 6, 3]","[57.14285714285714, 28.57142857142857, 14.285714285714285]",places_barriers___5,21.0,School F,All,Boy,All,All,places,"
I have no-one to go with"
"[0, 1, nan]","['No', 'Yes', 'No response']","[8, 10, 3]","[38.095238095238095, 47.61904761904761, 14.285714285714285]",places_barriers___6,21.0,School F,All,Boy,All,All,places,"
It's too busy"
"[0, 1, nan]","['No', 'Yes', 'No response']","[11, 7, 3]","[52.38095238095239, 33.33333333333333, 14.285714285714285]",places_barriers___7,21.0,School F,All,Boy,All,All,places,"
I feel uncomfortable/anxious about other people who might be there"
