variable,mean,count,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,total_pupils,group_n,group_wt_mean,group_wt_std,lower,upper,rag,variable_lab,description
life_satisfaction_score,4.833333333333333,42.0,School G,Year 8,All,All,All,379.0,7.0,5.113456464379947,0.4629451455984447,4.650511318781502,5.576401609978392,average,Life satisfaction,How satisfied young people feel with their life
optimism_score,12.22222222222222,45.0,School G,Year 8,All,All,All,383.0,7.0,12.075718015665796,0.3455905446441799,11.730127471021616,12.421308560309976,average,Optimism,Young people's hopefulness and confidence for the future
wellbeing_score,20.821428571428573,28.0,School G,Year 8,All,All,All,277.0,7.0,20.859205776173287,0.4117259547951691,20.447479821378117,21.270931730968456,average,Psychological wellbeing,How positive and generally happy young people feel regarding their life
esteem_score,13.56,25.0,School G,Year 8,All,All,All,242.0,7.0,12.991735537190083,0.4072659262227845,12.584469610967298,13.399001463412867,above,Self-esteem,How much young people value themselves
stress_score,7.114285714285714,35.0,School G,Year 8,All,All,All,320.0,7.0,8.16875,0.47993280488346535,7.688817195116534,8.648682804883464,below,Stress and coping,Managing stress levels and coping with difficulties
appearance_score,4.825,40.0,School G,Year 8,All,All,All,388.0,7.0,5.175257731958763,0.48677799548798456,4.688479736470779,5.662035727446748,average,Feelings around appearance,Young people's feelings around the way that they look
negative_score,10.6,20.0,School G,Year 8,All,All,All,233.0,7.0,9.802575107296137,0.5676365099311337,9.234938597365003,10.370211617227271,above,Negative affect,The frequency with which young people experience emotional difficulties
lonely_score,3.511111111111111,45.0,School G,Year 8,All,All,All,410.0,7.0,3.0609756097560976,0.27695810736672466,2.784017502389373,3.337933717122822,above,Loneliness,How often young people feel lonely
support_score,5.1,40.0,School G,Year 8,All,All,All,381.0,7.0,5.123359580052494,0.166403620743815,4.9569559593086785,5.289763200796309,average,Supporting own wellbeing,Young people's knowledge on supporting themselves and looking for advice
sleep_score,0.5454545454545454,44.0,School G,Year 8,All,All,All,388.0,7.0,0.49742268041237114,0.053490044176372806,0.4439326362359983,0.550912724588744,average,Sleep,How much sleep young people get
physical_score,260.57142857142856,35.0,School G,Year 8,All,All,All,358.0,7.0,250.81005586592178,20.61566858937903,230.19438727654276,271.42572445530084,average,Physical activity,How physically active young people are
free_like_score,0.3333333333333333,45.0,School G,Year 8,All,All,All,403.0,7.0,0.4218362282878412,0.08603188306768673,0.33580434522015445,0.5078681113555279,below,Free time,How often young people can do things that they like in their free time
media_score,4.043478260869565,46.0,School G,Year 8,All,All,All,419.0,7.0,3.8902147971360383,0.22525851968253177,3.6649562774535065,4.11547331681857,average,Social media use,How much time young people spend on social media
places_score,0.5,46.0,School G,Year 8,All,All,All,410.0,7.0,0.4853658536585366,0.08736649614729185,0.3979993575112447,0.5727323498058284,average,Places to go and things to do,Whether young people feel there are places to go and things to do in their free time
staff_talk_score,2.1875,44.0,School G,Year 8,All,All,All,399.0,7.0,2.504385964912281,0.17638723276801682,2.327998732144264,2.6807731976802978,below,,
home_talk_score,2.5892857142857144,42.0,School G,Year 8,All,All,All,391.0,7.0,2.528132992327366,0.10805963778424173,2.420073354543124,2.6361926301116076,average,,
peer_talk_score,2.8068181818181817,44.0,School G,Year 8,All,All,All,399.0,7.0,2.5908521303258145,0.13044748634624723,2.4604046439795675,2.7212996166720615,above,,
talk_score,7.5855263157894735,38.0,School G,Year 8,All,All,All,355.0,7.0,7.602816901408451,0.2941443868095873,7.308672514598864,7.896961288218038,average,Talking about feelings,How positively/negatively young people feel about talking with others about feeling down
accept_score,10.5,38.0,School G,Year 8,All,All,All,364.0,7.0,10.054945054945055,0.326045860994055,9.728899193951,10.38099091593911,above,Acceptance,Whether young people feel accepted by different groups of people in their life
school_belong_score,3.13953488372093,43.0,School G,Year 8,All,All,All,368.0,7.0,2.9918478260869565,0.2888829914723424,2.702964834614614,3.280730817559299,average,School connection,Feelings of belonging at school
staff_relationship_score,12.35,40.0,School G,Year 8,All,All,All,354.0,7.0,11.98870056497175,0.1559508191615751,11.832749745810176,12.144651384133326,above,Support from staff,The support received from adults at school
home_relationship_score,12.333333333333334,33.0,School G,Year 8,All,All,All,312.0,7.0,11.913461538461538,0.42115312722677484,11.492308411234763,12.334614665688314,average,Support from parents/carers,The support received from adults at home
home_happy_score,4.5,40.0,School G,Year 8,All,All,All,375.0,7.0,4.949333333333334,0.253267548959003,4.696065784374331,5.202600882292336,below,Home environment,Young people's feelings regarding the home that they live in
local_env_score,14.679012345679013,27.0,School G,Year 8,All,All,All,207.0,7.0,15.048309178743962,0.4789598019681227,14.56934937677584,15.527268980712083,average,Local environment,How young people feel regarding the area where they live
discrim_score,0.9782608695652174,46.0,School G,Year 8,All,All,All,419.0,7.0,0.9832935560859188,0.008009019121518813,0.9752845369644,0.9913025752074377,average,Discrimination,Whether young people feel discriminated against
belong_local_score,0.3953488372093023,43.0,School G,Year 8,All,All,All,396.0,7.0,0.45202020202020204,0.06565662736667278,0.3863635746535293,0.5176768293868749,average,Local connection,Young people's feelings of belonging in their local area
wealth_score,0.4166666666666667,36.0,School G,Year 8,All,All,All,297.0,7.0,0.3265993265993266,0.0765841363313431,0.2500151902679835,0.4031834629306697,above,Relative wealth,"Whether young people feel their family is richer, poorer or the same as their friends"
future_score,7.382352941176471,17.0,School G,Year 8,All,All,All,148.0,7.0,7.472972972972973,0.3065152329355594,7.166457740037414,7.779488205908532,average,Future opportunities,"How young people feel regarding the future options for work, education or training in their local area"
climate_score,0.7045454545454546,44.0,School G,Year 8,All,All,All,406.0,7.0,0.49014778325123154,0.08753413465767568,0.40261364859355586,0.5776819179089072,above,Climate change,Worries regarding climate change
social_score,12.464285714285714,28.0,School G,Year 8,All,All,All,261.0,7.0,12.03448275862069,0.32482100639730044,11.70966175222339,12.35930376501799,above,Support from friends,The support young people receive from their peers
bully_score,7.177777777777778,45.0,School G,Year 8,All,All,All,397.0,7.0,7.415617128463476,0.14786892320707382,7.267748205256402,7.563486051670551,below,Bullying,The frequency with which young people experience different types of bullying
autonomy_score,18.71875,32.0,School G,Year 10,All,All,All,188.0,6.0,18.00531914893617,0.8516298480203394,17.15368930091583,18.85694899695651,average,Autonomy,How 'in control' young people feel of their life
life_satisfaction_score,5.0,45.0,School G,Year 10,All,All,All,282.0,6.0,5.24468085106383,0.29528928386564146,4.949391567198188,5.539970134929471,average,Life satisfaction,How satisfied young people feel with their life
optimism_score,11.512820512820513,39.0,School G,Year 10,All,All,All,277.0,6.0,12.101083032490974,0.4191606845071955,11.681922347983779,12.52024371699817,below,Optimism,Young people's hopefulness and confidence for the future
wellbeing_score,20.75757575757576,33.0,School G,Year 10,All,All,All,222.0,6.0,20.963963963963963,0.7437033373551377,20.220260626608823,21.707667301319102,average,Psychological wellbeing,How positive and generally happy young people feel regarding their life
esteem_score,12.466666666666669,30.0,School G,Year 10,All,All,All,190.0,6.0,12.58421052631579,0.23870381474484859,12.345506711570941,12.822914341060638,average,Self-esteem,How much young people value themselves
stress_score,7.918918918918919,37.0,School G,Year 10,All,All,All,236.0,6.0,8.063559322033898,0.41508180910411596,7.648477512929782,8.478641131138014,average,Stress and coping,Managing stress levels and coping with difficulties
appearance_score,3.7954545454545454,44.0,School G,Year 10,All,All,All,281.0,6.0,4.772241992882562,0.5593250537171028,4.212916939165459,5.331567046599665,below,Feelings around appearance,Young people's feelings around the way that they look
negative_score,10.137931034482758,29.0,School G,Year 10,All,All,All,175.0,6.0,10.12,0.3410523179928692,9.77894768200713,10.461052317992868,average,Negative affect,The frequency with which young people experience emotional difficulties
lonely_score,2.895833333333333,48.0,School G,Year 10,All,All,All,308.0,6.0,2.844155844155844,0.13718338675923067,2.7069724573966134,2.981339230915075,average,Loneliness,How often young people feel lonely
support_score,5.260869565217392,46.0,School G,Year 10,All,All,All,291.0,6.0,5.130584192439863,0.18860774806494937,4.941976444374913,5.319191940504813,average,Supporting own wellbeing,Young people's knowledge on supporting themselves and looking for advice
sleep_score,0.4583333333333333,48.0,School G,Year 10,All,All,All,295.0,6.0,0.4745762711864407,0.035655011569540825,0.4389212596168999,0.5102312827559815,average,Sleep,How much sleep young people get
physical_score,260.8695652173913,46.0,School G,Year 10,All,All,All,261.0,6.0,249.77011494252875,34.32872330335443,215.44139163917433,284.0988382458832,average,Physical activity,How physically active young people are
free_like_score,0.4166666666666667,48.0,School G,Year 10,All,All,All,294.0,6.0,0.36054421768707484,0.04808489600549977,0.3124593216815751,0.4086291136925746,above,Free time,How often young people can do things that they like in their free time
media_score,3.8979591836734695,49.0,School G,Year 10,All,All,All,304.0,6.0,3.838815789473684,0.26645400831060934,3.5723617811630746,4.105269797784294,average,Social media use,How much time young people spend on social media
places_score,0.5833333333333334,48.0,School G,Year 10,All,All,All,303.0,6.0,0.5148514851485149,0.05426101398378299,0.4605904711647319,0.5691124991322979,above,Places to go and things to do,Whether young people feel there are places to go and things to do in their free time
staff_talk_score,2.882978723404255,47.0,School G,Year 10,All,All,All,296.0,6.0,2.483108108108108,0.21751733005918797,2.26559077804892,2.700625438167296,above,,
home_talk_score,2.55625,40.0,School G,Year 10,All,All,All,283.0,6.0,2.4761484098939928,0.0777457514720457,2.398402658421947,2.5538941613660384,above,,
peer_talk_score,2.533333333333333,45.0,School G,Year 10,All,All,All,289.0,6.0,2.487024221453287,0.06693982823455613,2.420084393218731,2.5539640496878433,average,,
talk_score,7.864285714285714,35.0,School G,Year 10,All,All,All,255.0,6.0,7.438235294117647,0.22216029718877126,7.216074996928876,7.660395591306418,above,Talking about feelings,How positively/negatively young people feel about talking with others about feeling down
accept_score,10.209302325581396,43.0,School G,Year 10,All,All,All,263.0,6.0,10.038022813688213,0.2551256229983401,9.782897190689873,10.293148436686554,average,Acceptance,Whether young people feel accepted by different groups of people in their life
school_belong_score,2.9130434782608696,46.0,School G,Year 10,All,All,All,276.0,6.0,2.9239130434782608,0.11589831685395562,2.808014726624305,3.0398113603322163,average,School connection,Feelings of belonging at school
staff_relationship_score,12.38095238095238,42.0,School G,Year 10,All,All,All,262.0,6.0,12.076335877862595,0.3910364358750881,11.685299441987507,12.467372313737684,average,Support from staff,The support received from adults at school
home_relationship_score,12.441176470588236,34.0,School G,Year 10,All,All,All,229.0,6.0,12.091703056768559,0.25118772532990763,11.84051533143865,12.342890782098467,above,Support from parents/carers,The support received from adults at home
home_happy_score,5.190476190476191,42.0,School G,Year 10,All,All,All,273.0,6.0,5.062271062271062,0.22318548894979687,4.839085573321265,5.285456551220859,average,Home environment,Young people's feelings regarding the home that they live in
local_env_score,14.569444444444445,24.0,School G,Year 10,All,All,All,157.0,6.0,15.301486199575372,0.7482110474902934,14.553275152085078,16.049697247065666,average,Local environment,How young people feel regarding the area where they live
